amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_en,nameOrig_en,nameDest_en
1486052.97,1486052.97,0.0,775543.29,2261596.26,1,5492178,533071
166323.01,166323.01,0.0,0.0,0.0,4,2343171,75115
166323.01,166323.01,0.0,0.0,166323.01,1,312130,213511
294989.71,294989.71,0.0,0.0,0.0,4,2105721,364816
294989.71,294989.71,0.0,1657699.83,1952689.54,1,311259,382903
767755.17,767755.17,0.0,0.0,0.0,4,4068199,316280
767755.17,767755.17,0.0,0.0,767755.17,1,4054461,428085
1503297.45,1503297.45,0.0,0.0,0.0,4,2008940,494832
1503297.45,1503297.45,0.0,2521233.1,4024530.55,1,5832801,518855
627903.12,627903.12,0.0,0.0,0.0,4,623140,214894
627903.12,627903.12,0.0,0.0,627903.12,1,12426,219630
342675.47,342675.47,0.0,0.0,0.0,4,2555925,131962
342675.47,342675.47,0.0,412117.94,754793.41,1,3512625,498841
4354175.33,4354175.33,0.0,0.0,0.0,4,973336,518090
4354175.33,4354175.33,0.0,0.0,4778329.47,1,5532165,561853
2075328.73,2075328.73,0.0,0.0,0.0,4,52634,256021
2075328.73,2075328.73,0.0,0.0,2075328.73,1,6187014,514142
224378.1,224378.1,0.0,0.0,0.0,4,807641,264328
224378.1,224378.1,0.0,483419.25,707797.36,1,768912,16764
355909.21,355909.21,0.0,0.0,0.0,4,3109525,100875
355909.21,355909.21,0.0,0.0,355909.21,1,3295055,370698
5566.14,5566.14,0.0,0.0,0.0,4,1268991,521024
5566.14,5566.14,0.0,0.0,5566.14,1,2056496,444042
73486.8,73486.8,0.0,0.0,0.0,4,2042632,513147
73486.8,73486.8,0.0,476795.97,550282.76,1,2911286,365711
96286.54,96286.54,0.0,0.0,0.0,4,3276879,116876
96286.54,96286.54,0.0,0.0,96286.54,1,3026979,394081
60519.74,60519.74,0.0,0.0,0.0,4,886156,358407
60519.74,60519.74,0.0,54295.32,182654.5,1,6296349,112125
90346.05,90346.05,0.0,0.0,0.0,4,2882974,349802
90346.05,90346.05,0.0,532789.09,623135.14,1,3212614,267182
489111.71,489111.71,0.0,0.0,0.0,4,5451724,379071
489111.71,489111.71,0.0,0.0,489111.71,1,1027833,343890
194180.11,194180.11,0.0,0.0,0.0,4,6202189,332837
194180.11,194180.11,0.0,489160.24,683340.35,1,4814595,253703
131597.73,131597.73,0.0,0.0,0.0,4,1621014,209099
131597.73,131597.73,0.0,0.0,0.0,1,1590031,405701
476890.47,476890.47,0.0,0.0,0.0,4,2302468,413478
476890.47,476890.47,0.0,496043.55,972934.02,1,6199109,382121
448265.08,448265.08,0.0,0.0,0.0,4,4620900,276591
448265.08,448265.08,0.0,5805622.24,6253887.32,1,6248976,429204
164213.17,164213.17,0.0,0.0,0.0,4,3842018,406439
164213.17,164213.17,0.0,1681702.11,1845915.27,1,5707711,96380
830495.23,830495.23,0.0,0.0,0.0,4,1931718,77280
830495.23,830495.23,0.0,4314942.61,5145437.83,1,883559,92469
63009.43,63009.43,0.0,0.0,122454.16,4,1847645,334385
63009.43,63009.43,0.0,1057339.93,1120349.36,1,4019376,355766
304472.46,304472.46,0.0,0.0,0.0,4,1430924,29733
304472.46,304472.46,0.0,0.0,304472.46,1,764358,190354
8607089.62,8607089.62,0.0,0.0,0.0,4,4860638,477269
8607089.62,8607089.62,0.0,457121.57,9064211.19,1,4485242,375216
20364.0,20364.0,0.0,0.0,0.0,4,2349534,237162
20364.0,20364.0,0.0,0.0,20364.0,1,3662445,332658
327282.92,327282.92,0.0,0.0,0.0,4,3330386,188772
327282.92,327282.92,0.0,83491.6,410774.52,1,712435,548202
8142605.46,8142605.46,0.0,0.0,0.0,4,690465,56119
8142605.46,8142605.46,0.0,1400966.7,9543572.16,1,5437988,78846
561149.9,561149.9,0.0,0.0,0.0,4,5424455,211325
561149.9,561149.9,0.0,0.0,561149.9,1,1909319,540897
229909.57,0.0,0.0,0.0,229909.57,1,3921836,183649
179321.12,179321.12,0.0,0.0,0.0,4,433074,558732
179321.12,179321.12,0.0,0.0,179321.12,1,2317598,527172
345802.34,345802.34,0.0,0.0,0.0,4,293561,497286
345802.34,345802.34,0.0,0.0,345802.34,1,4176783,57629
2044841.02,2044841.02,0.0,0.0,0.0,4,710174,568651
2044841.02,2044841.02,0.0,397169.1,2442010.12,1,3098537,163443
44164.0,44164.0,0.0,0.0,0.0,4,2117610,33045
44164.0,44164.0,0.0,999955.56,1044119.56,1,860672,412741
856386.66,856386.66,0.0,0.0,0.0,4,5123351,330492
856386.66,856386.66,0.0,256445.98,1112832.65,1,2916922,85529
1736804.93,1736804.93,0.0,0.0,0.0,4,2274201,281306
1736804.93,1736804.93,0.0,4429087.44,6165892.37,1,4798386,349463
7196174.56,7196174.56,0.0,0.0,0.0,4,3768209,266867
7196174.56,7196174.56,0.0,14743.59,7094510.52,1,2976772,350866
312971.23,312971.23,0.0,0.0,0.0,4,2582756,402848
312971.23,312971.23,0.0,689740.11,1002711.34,1,3916079,211555
237642.64,237642.64,0.0,0.0,0.0,4,4600538,487461
237642.64,237642.64,0.0,113161.91,350804.55,1,5847540,529369
3671853.86,3671853.86,0.0,0.0,0.0,4,1566161,57213
3671853.86,3671853.86,0.0,160374.92,3832228.78,1,4147832,328595
389214.05,389214.05,0.0,0.0,0.0,4,980088,417131
389214.05,389214.05,0.0,0.0,389214.05,1,5143043,334596
5777706.65,5777706.65,0.0,0.0,0.0,4,3581226,505399
5777706.65,5777706.65,0.0,0.0,5777706.65,1,2668910,108768
121579.98,121579.98,0.0,0.0,0.0,4,3118603,566075
121579.98,121579.98,0.0,0.0,121579.98,1,1823151,47491
358529.2,358529.2,0.0,0.0,0.0,4,3449063,403920
358529.2,358529.2,0.0,0.0,358529.2,1,5798479,131068
2339743.18,2339743.18,0.0,0.0,0.0,4,4546582,326194
2339743.18,2339743.18,0.0,0.0,2339743.18,1,2217351,438708
32830.82,32830.82,0.0,0.0,0.0,4,473721,41863
32830.82,32830.82,0.0,1064994.15,1097824.97,1,4444602,130694
2216703.82,2216703.82,0.0,0.0,0.0,4,262778,562377
2216703.82,2216703.82,0.0,643300.2,2860004.01,1,5317190,4401
10000000.0,10185510.21,185510.21,0.0,0.0,4,335870,375629
10000000.0,10000000.0,0.0,2876.18,10002876.18,1,6190518,119092
185510.21,185510.21,0.0,0.0,0.0,4,5756139,31229
185510.21,185510.21,0.0,0.0,185510.21,1,5834043,108647
265747.73,265747.73,0.0,0.0,0.0,4,90219,330862
265747.73,265747.73,0.0,0.0,265747.73,1,3439074,275016
605029.34,605029.34,0.0,0.0,0.0,4,1935505,553757
605029.34,605029.34,0.0,211936.17,816965.52,1,1865887,425907
135200.37,135200.37,0.0,0.0,0.0,4,685600,288658
135200.37,135200.37,0.0,84522.15,219722.52,1,3237485,355996
114743.39,114743.39,0.0,0.0,0.0,4,2701258,204684
114743.39,114743.39,0.0,65672.88,180416.27,1,1829157,433429
2815.61,2815.61,0.0,0.0,0.0,4,484445,434952
2815.61,2815.61,0.0,64348.28,67163.9,1,2395280,172619
132294.93,132294.93,0.0,0.0,0.0,4,729918,279365
132294.93,132294.93,0.0,640652.41,772947.34,1,2727117,233293
1895158.63,1895158.63,0.0,0.0,0.0,4,2858239,520510
1895158.63,1895158.63,0.0,0.0,1700657.35,1,4710591,414552
416284.7,416284.7,0.0,0.0,0.0,4,6167164,189700
416284.7,416284.7,0.0,0.0,416284.7,1,2086605,205943
306213.63,306213.63,0.0,0.0,0.0,4,1706941,239424
306213.63,306213.63,0.0,1489690.35,1795903.98,1,1088330,337884
1764326.19,1764326.19,0.0,0.0,0.0,4,3153658,283825
1764326.19,1764326.19,0.0,174021.75,1938347.94,1,3823343,149784
585511.14,585511.14,0.0,0.0,0.0,4,853040,378221
585511.14,585511.14,0.0,67757.07,653268.21,1,548213,80041
8783.42,8783.42,0.0,0.0,0.0,4,4880849,535961
8783.42,8783.42,0.0,0.0,8783.42,1,557916,133299
1489970.0,1489970.0,0.0,0.0,0.0,4,5861828,4728
1489970.0,1489970.0,0.0,6487649.3,7977619.3,1,2526758,562256
660746.19,660746.19,0.0,0.0,0.0,4,1929757,405620
660746.19,660746.19,0.0,935791.84,1596538.03,1,488624,506129
113273.1,113273.1,0.0,0.0,0.0,4,2324019,483017
113273.1,113273.1,0.0,0.0,113273.1,1,1063029,1678
103368.58,103368.58,0.0,0.0,0.0,4,2542239,51406
103368.58,103368.58,0.0,0.0,103368.58,1,3807826,102944
266351.6,266351.6,0.0,0.0,0.0,4,1158761,477610
266351.6,266351.6,0.0,0.0,266351.6,1,1556050,39534
911895.71,911895.71,0.0,0.0,0.0,4,4549399,405722
911895.71,911895.71,0.0,68468.27,980363.98,1,2311944,118267
1501297.88,1501297.88,0.0,0.0,0.0,4,141510,503487
1501297.88,1501297.88,0.0,0.0,1501297.88,1,1338463,172358
21741.36,21741.36,0.0,0.0,0.0,4,4781786,57797
21741.36,21741.36,0.0,1291168.87,1312910.22,1,6343224,323502
2942177.94,2942177.94,0.0,0.0,0.0,4,1368723,24447
2942177.94,2942177.94,0.0,0.0,2942177.94,1,5719205,323540
452294.74,452294.74,0.0,0.0,0.0,4,6116860,293760
452294.74,452294.74,0.0,71502.94,523797.68,1,3538519,96547
651477.38,651477.38,0.0,0.0,0.0,4,5453233,218014
651477.38,651477.38,0.0,13160.86,664638.23,1,6089446,134596
601657.23,601657.23,0.0,0.0,0.0,4,77885,134415
601657.23,601657.23,0.0,127078.82,728736.05,1,2485419,147473
71323.49,71323.49,0.0,0.0,0.0,4,6262678,71357
71323.49,71323.49,0.0,154430.46,225753.95,1,2703538,547168
2031464.82,2031464.82,0.0,0.0,0.0,4,3599178,536449
2031464.82,2031464.82,0.0,1475675.96,3507140.78,1,6214821,404906
594229.77,594229.77,0.0,0.0,0.0,4,856279,377266
594229.77,594229.77,0.0,823098.06,1417327.83,1,3127581,284475
127342.3,127342.3,0.0,0.0,0.0,4,297799,124462
127342.3,127342.3,0.0,0.0,127342.3,1,4841943,429334
288148.22,288148.22,0.0,0.0,0.0,4,5834979,8724
288148.22,288148.22,0.0,257719.2,545867.42,1,1772210,548796
1221900.21,1221900.21,0.0,0.0,0.0,4,6299724,480453
1221900.21,1221900.21,0.0,0.0,1221900.21,1,4311443,523898
436035.29,436035.29,0.0,0.0,0.0,4,6085987,325879
436035.29,436035.29,0.0,0.0,436035.29,1,813202,406706
553399.25,553399.25,0.0,0.0,0.0,4,3179878,287499
553399.25,553399.25,0.0,147929.48,701328.74,1,5304585,341744
1961426.59,1961426.59,0.0,0.0,0.0,4,4091121,370065
1961426.59,1961426.59,0.0,1329.34,1962755.93,1,2296120,117337
486060.16,486060.16,0.0,0.0,0.0,4,5742059,377128
486060.16,486060.16,0.0,0.0,486060.16,1,4899218,72531
2153055.36,2153055.36,0.0,0.0,0.0,4,1845033,135301
2153055.36,2153055.36,0.0,2394343.5,4547398.86,1,391093,129498
2634032.61,2634032.61,0.0,0.0,0.0,4,5506721,189242
2634032.61,2634032.61,0.0,502216.16,3136248.77,1,6029377,191366
18471.55,18471.55,0.0,0.0,0.0,4,2583009,503468
18471.55,18471.55,0.0,0.0,18471.55,1,5304168,308345
7197532.27,7197532.27,0.0,0.0,0.0,4,4612246,551948
7197532.27,7197532.27,0.0,123909.1,7321441.37,1,2879123,394523
152961.49,152961.49,0.0,0.0,0.0,4,1029996,429528
152961.49,152961.49,0.0,12414395.47,12567356.96,1,1071123,296956
7620549.14,7620549.14,0.0,0.0,0.0,4,1336625,37955
7620549.14,7620549.14,0.0,128355.13,7748904.27,1,664230,345214
80885.48,80885.48,0.0,0.0,0.0,4,628350,156682
80885.48,80885.48,0.0,756653.51,837538.99,1,3502787,448405
3644234.06,3644234.06,0.0,0.0,0.0,4,1190473,262121
3644234.06,3644234.06,0.0,277282.56,3921516.62,1,2583410,459152
465498.74,465498.74,0.0,0.0,0.0,4,2268307,107960
465498.74,465498.74,0.0,3709348.65,4174847.39,1,2038008,242976
590229.26,590229.26,0.0,0.0,0.0,4,3750724,531429
590229.26,590229.26,0.0,236890.65,827119.91,1,939015,375153
295054.68,295054.68,0.0,0.0,0.0,4,3124687,158561
295054.68,295054.68,0.0,0.0,295054.68,1,822108,491632
54380.21,54380.21,0.0,0.0,0.0,4,6059435,37127
54380.21,54380.21,0.0,2492737.75,2547117.96,1,1673472,411753
159232.01,159232.01,0.0,0.0,0.0,4,3903247,33185
159232.01,159232.01,0.0,0.0,159232.01,1,5771787,568438
7482670.24,7482670.24,0.0,0.0,0.0,4,5298882,329288
7482670.24,7482670.24,0.0,2097169.4,9579839.64,1,5638457,101598
5393290.34,5393290.34,0.0,0.0,0.0,4,1288819,188652
5393290.34,5393290.34,0.0,838712.9,6232003.24,1,6219385,478909
16182.7,16182.7,0.0,0.0,0.0,4,5638543,482682
16182.7,16182.7,0.0,0.0,16182.7,1,971465,192625
662276.78,662276.78,0.0,0.0,0.0,4,2613958,504521
662276.78,662276.78,0.0,537420.76,1199697.54,1,5169400,337998
2477661.97,2477661.97,0.0,0.0,0.0,4,4170331,389330
2477661.97,2477661.97,0.0,25166.02,2502828.0,1,6219255,317730
564699.59,564699.59,0.0,0.0,0.0,4,1721093,305986
564699.59,564699.59,0.0,0.0,564699.59,1,6299296,140590
2263927.04,2263927.04,0.0,0.0,0.0,4,3864402,87462
2263927.04,2263927.04,0.0,0.0,2263927.04,1,6173613,133577
466580.69,466580.69,0.0,0.0,0.0,4,2073946,247229
466580.69,466580.69,0.0,775534.24,1242114.93,1,2697288,524315
4644693.12,4644693.12,0.0,0.0,0.0,4,5613140,542800
4644693.12,4644693.12,0.0,0.0,4644693.12,1,2977302,447899
48299.77,48299.77,0.0,0.0,0.0,4,4646566,102602
48299.77,48299.77,0.0,414039.56,462339.33,1,4098444,476161
2913787.08,2913787.08,0.0,0.0,0.0,4,864668,226388
2913787.08,2913787.08,0.0,0.0,2913787.08,1,3576718,209387
79938.47,79938.47,0.0,0.0,0.0,4,4450806,288999
79938.47,79938.47,0.0,0.0,79938.47,1,250691,79004
81244.31,81244.31,0.0,0.0,0.0,4,1493401,554423
81244.31,81244.31,0.0,62279.28,143523.59,1,3627666,503215
2144208.23,2144208.23,0.0,0.0,0.0,4,3033060,1308
2144208.23,2144208.23,0.0,0.0,2144208.23,1,2096223,355772
566156.42,566156.42,0.0,0.0,0.0,4,1635606,189322
566156.42,566156.42,0.0,175341.4,741497.82,1,1429730,423782
846589.73,846589.73,0.0,0.0,0.0,4,5663439,265879
846589.73,846589.73,0.0,0.0,846589.73,1,1724684,104896
188473.09,188473.09,0.0,0.0,0.0,4,2915108,180591
188473.09,188473.09,0.0,209686.58,398159.67,1,61529,513464
475315.61,475315.61,0.0,0.0,0.0,4,4913745,516573
475315.61,475315.61,0.0,0.0,475315.61,1,6082782,343831
216179.15,216179.15,0.0,0.0,0.0,4,2837471,3547
216179.15,216179.15,0.0,280881.31,497060.46,1,1584420,231842
245694.84,245694.84,0.0,0.0,0.0,4,4605786,453510
245694.84,245694.84,0.0,0.0,245694.84,1,2020585,412170
128572.96,128572.96,0.0,0.0,0.0,4,60317,303360
128572.96,128572.96,0.0,196488.42,325061.38,1,3208546,57087
96640.12,96640.12,0.0,0.0,0.0,4,1883306,495501
96640.12,96640.12,0.0,1569508.75,1666148.87,1,1263140,425718
5903046.38,5903046.38,0.0,0.0,0.0,4,4177980,197575
5903046.38,5903046.38,0.0,0.0,5903046.38,1,4553152,206558
14206.82,14206.82,0.0,0.0,0.0,4,1607836,386127
14206.82,14206.82,0.0,261865.6,276072.43,1,4079520,210122
998110.47,998110.47,0.0,0.0,685216.5,4,4489497,259788
998110.47,998110.47,0.0,24296349.9,25294460.38,1,6182338,247459
154196.49,154196.49,0.0,0.0,0.0,4,3231757,537655
154196.49,154196.49,0.0,325765.34,479961.83,1,43253,20195
990630.25,990630.25,0.0,0.0,0.0,4,2813345,76942
990630.25,990630.25,0.0,332494.61,1323124.85,1,5915630,163404
235750.53,235750.53,0.0,0.0,0.0,4,4997925,233366
235750.53,235750.53,0.0,416.92,236167.45,1,696126,454989
682063.33,682063.33,0.0,0.0,0.0,4,1511675,231613
682063.33,682063.33,0.0,1166990.34,1849053.68,1,2808919,88713
328110.3,328110.3,0.0,0.0,0.0,4,4836658,408937
328110.3,328110.3,0.0,2649979.1,2978089.39,1,4860721,566969
38427.47,38427.47,0.0,0.0,0.0,4,4490584,339265
38427.47,38427.47,0.0,27167.41,65594.88,1,1312018,568629
246402.71,246402.71,0.0,0.0,0.0,4,4702287,33269
246402.71,246402.71,0.0,51433.96,297836.67,1,3048202,535019
1128579.71,1128579.71,0.0,0.0,0.0,4,3162207,487650
1128579.71,1128579.71,0.0,0.0,1128579.71,1,529645,138571
917014.64,917014.64,0.0,0.0,0.0,4,5160151,122804
917014.64,917014.64,0.0,81956.71,998971.35,1,490223,250843
164519.7,164519.7,0.0,0.0,0.0,4,1585434,67851
164519.7,164519.7,0.0,0.0,164519.7,1,5882403,384247
3864609.52,3864609.52,0.0,0.0,0.0,4,1435920,327402
3864609.52,3864609.52,0.0,0.0,3864609.52,1,2693258,219730
134861.82,134861.82,0.0,0.0,0.0,4,851364,318071
134861.82,134861.82,0.0,0.0,134861.82,1,3877318,211675
50820.71,50820.71,0.0,0.0,0.0,4,1517912,137698
50820.71,50820.71,0.0,0.0,50820.71,1,5611809,118237
131261.23,131261.23,0.0,0.0,0.0,4,1916045,133986
131261.23,131261.23,0.0,1856234.77,1987496.0,1,1293414,354665
4815187.09,4815187.09,0.0,0.0,0.0,4,3422865,323603
4815187.09,4815187.09,0.0,370304.5,5185491.59,1,3572203,492774
291519.84,0.0,0.0,0.0,291519.84,1,4659587,40786
23031.26,23031.26,0.0,0.0,0.0,4,73676,59341
23031.26,23031.26,0.0,69782.59,92813.86,1,4850351,562361
329156.43,329156.43,0.0,0.0,0.0,4,3175331,417548
329156.43,329156.43,0.0,0.0,329156.43,1,5252904,96158
7044227.89,7044227.89,0.0,0.0,0.0,4,2102845,303466
7044227.89,7044227.89,0.0,1122506.96,8166734.85,1,1377921,545336
1516823.73,1516823.73,0.0,0.0,0.0,4,565164,497896
1516823.73,1516823.73,0.0,386329.46,1903153.19,1,297578,470493
1663895.14,1663895.14,0.0,0.0,0.0,4,4505747,268653
1663895.14,1663895.14,0.0,0.0,1663895.14,1,3982229,436510
94431.98,94431.98,0.0,0.0,0.0,4,5919027,318546
94431.98,94431.98,0.0,253005.72,347437.7,1,5122501,510745
23610.85,23610.85,0.0,0.0,0.0,4,1441191,444758
23610.85,23610.85,0.0,212041.22,235652.07,1,2596052,397336
1651948.79,1651948.79,0.0,0.0,0.0,4,5573532,117945
1651948.79,1651948.79,0.0,1014365.76,2666314.55,1,5103838,304090
5689516.13,5689516.13,0.0,0.0,0.0,4,4816249,433569
5689516.13,5689516.13,0.0,1826357.61,7515873.74,1,3598343,386743
157137.97,157137.97,0.0,0.0,0.0,4,3121697,391999
157137.97,157137.97,0.0,3163298.04,3320436.01,1,5894226,510653
405062.33,405062.33,0.0,0.0,0.0,4,5970581,540268
405062.33,405062.33,0.0,1844185.94,2249248.27,1,4439033,480000
1330802.24,1330802.24,0.0,0.0,0.0,4,2355092,476422
1330802.24,1330802.24,0.0,151341.34,1515187.24,1,1505834,27347
73599.57,73599.57,0.0,0.0,0.0,4,2077799,487864
73599.57,73599.57,0.0,0.0,73599.57,1,1836233,179045
1049232.11,1049232.11,0.0,0.0,0.0,4,3882832,359358
1049232.11,1049232.11,0.0,3856846.36,4906078.47,1,3996635,409950
55920.39,55920.39,0.0,0.0,0.0,4,4998836,89521
55920.39,55920.39,0.0,0.0,55920.39,1,2956681,167920
555574.92,555574.92,0.0,0.0,0.0,4,2140073,147169
555574.92,555574.92,0.0,4271280.57,4826855.5,1,5884329,118434
927620.44,927620.44,0.0,0.0,0.0,4,4817985,501576
927620.44,927620.44,0.0,0.0,927620.44,1,4280060,92744
94261.84,94261.84,0.0,0.0,0.0,4,1149266,200194
94261.84,94261.84,0.0,112303.11,206564.95,1,3179230,147210
3640983.71,3640983.71,0.0,0.0,0.0,4,3549494,385016
3640983.71,3640983.71,0.0,409527.87,4050511.58,1,3214082,17200
31593.95,31593.95,0.0,0.0,0.0,4,3143678,171974
31593.95,31593.95,0.0,428186.97,459780.93,1,1687586,241257
10000000.0,34953893.08,24953893.08,0.0,0.0,4,1744764,563802
10000000.0,10000000.0,0.0,766422.52,10656162.27,1,134704,232058
10000000.0,24953893.08,14953893.08,0.0,0.0,4,3780474,200829
10000000.0,10000000.0,0.0,0.0,10000000.0,1,824973,362236
10000000.0,14953893.08,4953893.08,0.0,0.0,4,6277906,503684
10000000.0,10000000.0,0.0,0.0,10000000.0,1,2804153,450984
4953893.08,4953893.08,4953893.08,0.0,0.0,4,5462026,465112
0.0,0.0,0.0,0.0,0.0,1,1677754,206177
296699.39,296699.39,0.0,0.0,0.0,4,2452331,9471
296699.39,296699.39,0.0,162636.95,459336.34,1,5446355,153913
1220.8,1220.8,0.0,0.0,0.0,4,3043418,486450
1220.8,1220.8,0.0,338688.89,339909.69,1,3882246,159998
36035.11,36035.11,0.0,0.0,0.0,4,1110153,261592
36035.11,36035.11,0.0,0.0,36035.11,1,716228,53763
362988.52,362988.52,0.0,0.0,0.0,4,1451890,15733
362988.52,362988.52,0.0,2158316.76,2521305.27,1,5497717,283473
1434440.31,1434440.31,0.0,0.0,0.0,4,2372567,487586
1434440.31,1434440.31,0.0,0.0,1434440.31,1,5978888,172094
1947807.58,1947807.58,0.0,0.0,0.0,4,1645782,387440
1947807.58,1947807.58,0.0,149.0,1947956.58,1,6345669,570602
5131896.17,5131896.17,0.0,0.0,0.0,4,3808853,362383
5131896.17,5131896.17,0.0,302942.16,5434838.33,1,3695038,2871
165925.37,165925.37,0.0,0.0,0.0,4,2126753,519813
165925.37,165925.37,0.0,3390123.05,3556048.41,1,5342261,385102
704328.29,704328.29,0.0,0.0,0.0,4,600880,132187
704328.29,704328.29,0.0,0.0,704328.29,1,3877822,382803
362631.05,362631.05,0.0,0.0,0.0,4,826013,498919
362631.05,362631.05,0.0,31491.56,394122.61,1,2551599,33733
3996798.71,3996798.71,0.0,0.0,0.0,4,306113,20655
3996798.71,3996798.71,0.0,4511245.41,8508044.12,1,2687281,383405
188658.45,188658.45,0.0,0.0,0.0,4,385091,369585
188658.45,188658.45,0.0,0.0,188658.45,1,1130131,507984
1650168.9,1650168.9,0.0,0.0,0.0,4,4732748,145103
1650168.9,1650168.9,0.0,3023206.41,4673375.3,1,1299423,348972
1835523.44,1835523.44,0.0,0.0,0.0,4,2988448,467888
1835523.44,1835523.44,0.0,50844.44,1886367.88,1,667866,443303
1123639.01,1123639.01,0.0,0.0,0.0,4,2922178,54395
1123639.01,1123639.01,0.0,0.0,1123639.01,1,3789935,220435
106434.23,106434.23,0.0,0.0,0.0,4,5379611,421302
106434.23,106434.23,0.0,0.0,163775.04,1,2100347,256827
116419.58,116419.58,0.0,0.0,0.0,4,2400881,333659
116419.58,116419.58,0.0,177874.9,294294.48,1,2591024,63075
39525.63,39525.63,0.0,0.0,0.0,4,4744998,83469
39525.63,39525.63,0.0,61266.78,100792.41,1,3416998,296876
2485467.28,2485467.28,0.0,0.0,0.0,4,4702161,154646
2485467.28,2485467.28,0.0,0.0,2485467.28,1,1968988,335712
2582313.07,2582313.07,0.0,0.0,0.0,4,167998,234747
2582313.07,2582313.07,0.0,1640.53,2583953.6,1,6153757,59665
1368391.5,1368391.5,0.0,0.0,0.0,4,326224,341184
1368391.5,1368391.5,0.0,258210.84,1626602.34,1,4662731,390242
319887.08,319887.08,0.0,0.0,0.0,4,3251195,57907
319887.08,319887.08,0.0,1373212.48,1693099.57,1,5580641,431055
9453680.72,9453680.72,0.0,0.0,0.0,4,1422923,551368
9453680.72,9453680.72,0.0,0.0,9453680.72,1,607779,563159
1586479.66,1586479.66,0.0,0.0,0.0,4,317720,437789
1586479.66,1586479.66,0.0,7012.59,1593492.24,1,1404043,546025
45053.05,45053.05,0.0,0.0,0.0,4,2733406,262811
45053.05,45053.05,0.0,202038.75,247091.8,1,262169,300586
332151.67,332151.67,0.0,0.0,0.0,4,1549784,123377
332151.67,332151.67,0.0,0.0,332151.67,1,2370463,500366
36300.25,36300.25,0.0,0.0,0.0,4,4066041,79475
36300.25,36300.25,0.0,0.0,36300.25,1,4950536,14525
31358.72,31358.72,0.0,0.0,0.0,4,3806805,29432
31358.72,31358.72,0.0,420767.03,452125.75,1,3672881,263717
1697655.62,1697655.62,0.0,0.0,0.0,4,1320540,30237
1697655.62,1697655.62,0.0,0.0,1697655.62,1,4965234,355022
13266.93,13266.93,0.0,0.0,0.0,4,5210450,114220
13266.93,13266.93,0.0,963180.13,976447.07,1,665518,78586
81216.23,81216.23,0.0,0.0,0.0,4,2972383,384073
81216.23,81216.23,0.0,917796.81,999013.04,1,5050850,293269
538312.05,538312.05,0.0,0.0,0.0,4,5171242,265909
538312.05,538312.05,0.0,473640.86,1011952.91,1,1350861,31448
92057.19,92057.19,0.0,0.0,0.0,4,6227169,72030
92057.19,92057.19,0.0,173314.92,265372.1,1,3133611,303557
3452538.75,3452538.75,0.0,0.0,0.0,4,6148575,28537
3452538.75,3452538.75,0.0,2350433.08,5802971.83,1,5522446,307663
108783.2,108783.2,0.0,0.0,0.0,4,5791723,87204
108783.2,108783.2,0.0,89597.75,198380.95,1,5222682,230623
972713.05,972713.05,0.0,0.0,0.0,4,5388082,264
972713.05,972713.05,0.0,0.0,972713.05,1,1728512,2652
1052668.73,1052668.73,0.0,0.0,0.0,4,5490915,558664
1052668.73,1052668.73,0.0,789618.33,1842287.06,1,3021388,422107
7983958.34,7983958.34,0.0,0.0,0.0,4,4978811,510506
7983958.34,7983958.34,0.0,792097.13,8776055.47,1,654225,406651
61470.02,61470.02,0.0,0.0,0.0,4,3050772,303174
61470.02,61470.02,0.0,4118329.74,4179799.77,1,1711091,223771
145379.14,145379.14,0.0,0.0,0.0,4,4579336,23725
145379.14,145379.14,0.0,2214587.74,2359966.88,1,19413,476295
1476248.65,1476248.65,0.0,0.0,0.0,4,1507396,434091
1476248.65,1476248.65,0.0,212179.0,1688427.66,1,275924,541231
494453.52,494453.52,0.0,0.0,0.0,4,3298676,184996
494453.52,494453.52,0.0,249657.93,744111.45,1,5508402,313158
957432.32,957432.32,0.0,0.0,0.0,4,1365759,171112
957432.32,957432.32,0.0,4634.35,962066.67,1,3925238,554798
555731.98,555731.98,0.0,0.0,0.0,4,3438038,269502
555731.98,555731.98,0.0,78575.49,634307.48,1,97859,398459
2312944.11,2312944.11,0.0,0.0,0.0,4,301214,331900
2312944.11,2312944.11,0.0,0.0,2312944.11,1,5499615,44097
1128131.99,1128131.99,0.0,0.0,0.0,4,4532032,250842
1128131.99,1128131.99,0.0,164146.1,1292278.09,1,1311459,41434
248242.32,248242.32,0.0,0.0,0.0,4,85763,17777
248242.32,248242.32,0.0,8007.84,256250.16,1,677756,474187
36371.77,36371.77,0.0,0.0,0.0,4,3498087,166611
36371.77,36371.77,0.0,0.0,36371.77,1,2812672,174875
1179162.08,1179162.08,0.0,0.0,0.0,4,4208766,197790
1179162.08,1179162.08,0.0,29723.31,1208885.39,1,4604559,198425
3379009.86,3379009.86,0.0,0.0,0.0,4,4182681,374237
3379009.86,3379009.86,0.0,1760983.92,5139993.78,1,3554906,118768
285376.6,285376.6,0.0,0.0,0.0,4,5760455,161905
285376.6,285376.6,0.0,2719914.68,3005291.27,1,725875,212232
167060.63,167060.63,0.0,0.0,0.0,4,186967,332660
167060.63,167060.63,0.0,890774.84,1057835.47,1,149896,153853
574588.22,574588.22,0.0,0.0,0.0,4,4860049,319294
574588.22,574588.22,0.0,0.0,574588.22,1,5558951,68860
